what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411799191539
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1411799223641
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411799224469
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411799413126
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411799416737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411799416840
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411799417100
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411799439866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411799461250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411799462568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411799463625
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411799470772
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1411799493522
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411799495273
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1411799508526
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411799513286
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411799531327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411799673602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411799710442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411799746866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411799746955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411799753232
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411799758773
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411799773141
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411799775411
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411799796913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411799797001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1411799804578
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1411799805332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411799841215
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411799849333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411800242177
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411800244086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411800255469
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411800289246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411800294431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411800309453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411800319259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411800323159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411800347276
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411800383743
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1411800397510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411800405037
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411800421115
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411800421252
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411800421314
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1411800428574
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411800432012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411800683126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411800689256
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411800720619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411800720741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411800725012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411800725126
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1411800731786
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1411800732768
