what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.8",1412995516212
java.vendor,sysinfo,,,"Oracle Corporation",1412995516212
java.version,sysinfo,,,"1.8.0_11",1412995516212
java.vm.info,sysinfo,,,"mixed mode",1412995516212
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1412995516212
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1412995516212
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1412995516212
java.vm.specification.version,sysinfo,,,"1.8",1412995516212
java.vm.vendor,sysinfo,,,"Oracle Corporation",1412995516213
java.vm.version,sysinfo,,,"25.11-b03",1412995516213
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1412995518110
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1412995518456
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1412995519673
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1412995519691
started,bundle,org.eclipse.help.base,3.6.2.v201202080800,"org.eclipse.help.base",1412995519939
started,bundle,com.ibm.ccl.help.preferenceharvester,1.0.5.v20101111_2005,"com.ibm.ccl.help.preferenceharvester",1412995519992
started,bundle,com.ibm.team.feed.ui,1.1.0.v20101123_1746,"com.ibm.team.feed.ui",1412995520018
started,bundle,com.ibm.team.feed.core,1.1.0.v20101123_1746,"com.ibm.team.feed.core",1412995520020
started,bundle,com.ibm.team.filesystem.rcp.ui.workitems,2.1.0.v20110308_0258,"com.ibm.team.filesystem.rcp.ui.workitems",1412995520294
started,bundle,com.ibm.team.fulltext.ide.ui,1.1.0.v20101123_1746,"com.ibm.team.fulltext.ide.ui",1412995520328
started,bundle,com.ibm.team.fulltext.common,1.1.0.v20101123_1746,"com.ibm.team.fulltext.common",1412995520384
started,bundle,com.ibm.team.fulltext.client,1.1.0.v20101123_1746,"com.ibm.team.fulltext.client",1412995520389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412995808073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412995822299
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1412995844277
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412995846374
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412995846542
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1412995879619
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412995882593
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412995882710
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1412995903323
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412995903619
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412995903730
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1412995933891
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412995934138
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1412995934262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412995959500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412996314830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412996316164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412996317048
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1412996317308
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1412996317608
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.701.v201204162207,"org.eclipse.jst.ws.axis.creation.ui",1412996317993
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.600.v201204162207,"org.eclipse.jst.ws.axis.consumption.ui",1412996318001
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1414410957421
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1414410957424
